loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
133.0,30.0,1.0,26.0,605.0,4185.91,0.01,77.46,54.04,324260.81,1.4,18014.49,3.0,91.0,55.0,0.0,50.0,71.0,385.0,220.0,34.0,b'true'
28.0,3.0,1.0,2.0,104.0,557.19,0.07,15.24,36.57,8490.44,0.19,471.69,0.0,11.0,9.0,0.0,20.0,21.0,72.0,32.0,5.0,b'true'
91.0,20.0,9.0,4.0,568.0,3740.26,0.02,51.47,72.67,192513.32,1.25,10695.18,20.0,96.0,46.0,0.0,28.0,68.0,318.0,250.0,39.0,b'true'
41.0,4.0,3.0,3.0,129.0,745.8,0.08,13.19,56.52,9840.36,0.25,546.69,0.0,12.0,1.0,0.0,19.0,36.0,79.0,50.0,7.0,b'true'
149.0,20.0,1.0,18.0,702.0,5081.36,0.03,29.58,171.78,150305.78,1.69,8350.32,0.0,62.0,10.0,0.0,32.0,119.0,482.0,220.0,37.0,b'true'
411.0,73.0,30.0,41.0,1500.0,12749.77,0.02,43.41,293.68,553518.63,4.25,30751.03,45.0,339.0,42.0,0.0,48.0,314.0,932.0,568.0,141.0,b'true'
121.0,15.0,3.0,12.0,537.0,3817.28,0.04,23.26,164.09,88801.93,1.27,4933.44,3.0,29.0,16.0,0.0,24.0,114.0,316.0,221.0,29.0,b'true'
130.0,20.0,9.0,10.0,607.0,4282.56,0.02,51.6,83.0,220979.91,1.43,12276.66,23.0,65.0,12.0,0.0,38.0,95.0,349.0,258.0,37.0,b'true'
79.0,12.0,4.0,6.0,201.0,1227.81,0.07,13.73,89.42,16858.82,0.41,936.6,14.0,78.0,2.0,0.0,17.0,52.0,117.0,84.0,23.0,b'true'
57.0,9.0,1.0,7.0,213.0,1318.43,0.03,29.27,45.05,38588.27,0.44,2143.79,6.0,7.0,6.0,0.0,32.0,41.0,138.0,75.0,15.0,b'true'
49.0,7.0,1.0,5.0,229.0,1341.48,0.07,13.6,98.6,18250.34,0.45,1013.91,6.0,4.0,3.0,0.0,15.0,43.0,151.0,78.0,13.0,b'true'
58.0,10.0,5.0,1.0,187.0,1038.71,0.03,33.52,30.99,34816.7,0.35,1934.26,6.0,6.0,9.0,0.0,21.0,26.0,104.0,83.0,19.0,b'true'
28.0,3.0,1.0,3.0,148.0,835.29,0.05,18.67,44.75,15592.09,0.28,866.23,2.0,11.0,40.0,0.0,20.0,30.0,92.0,56.0,5.0,b'true'
13.0,3.0,1.0,3.0,38.0,164.23,0.14,7.33,22.4,1204.38,0.05,66.91,2.0,0.0,0.0,0.0,11.0,9.0,26.0,12.0,5.0,b'true'
71.0,8.0,1.0,7.0,307.0,1993.0,0.05,21.94,90.85,43721.41,0.66,2428.97,6.0,39.0,25.0,0.0,26.0,64.0,199.0,108.0,15.0,b'true'
22.0,2.0,1.0,2.0,114.0,575.06,0.06,15.43,37.27,8872.37,0.19,492.91,1.0,19.0,27.0,0.0,12.0,21.0,60.0,54.0,3.0,b'true'
22.0,5.0,5.0,3.0,84.0,440.83,0.08,12.55,35.13,5531.32,0.15,307.3,0.0,17.0,9.0,0.0,17.0,21.0,53.0,31.0,9.0,b'true'
59.0,7.0,1.0,7.0,349.0,2318.71,0.05,22.14,104.75,51324.87,0.77,2851.38,16.0,23.0,32.0,0.0,26.0,74.0,223.0,126.0,13.0,b'true'
19.0,1.0,1.0,1.0,118.0,561.08,0.08,12.0,46.76,6732.92,0.19,374.05,1.0,3.0,10.0,0.0,8.0,19.0,61.0,57.0,1.0,b'true'
89.0,24.0,9.0,19.0,402.0,2603.24,0.02,47.6,54.69,123914.45,0.87,6884.14,4.0,62.0,30.0,0.0,34.0,55.0,248.0,154.0,32.0,b'true'
32.0,4.0,1.0,4.0,121.0,648.26,0.05,18.57,34.91,12037.08,0.22,668.73,3.0,24.0,13.0,0.0,19.0,22.0,78.0,43.0,7.0,b'true'
74.0,11.0,11.0,9.0,354.0,2274.9,0.03,36.74,61.92,83581.43,0.76,4643.41,7.0,28.0,31.0,0.0,32.0,54.0,230.0,124.0,21.0,b'true'
32.0,4.0,1.0,4.0,117.0,574.11,0.04,22.75,25.24,13060.92,0.19,725.61,0.0,4.0,17.0,0.0,14.0,16.0,65.0,52.0,5.0,b'true'
107.0,18.0,9.0,10.0,516.0,3366.16,0.02,64.92,51.85,218524.86,1.12,12140.27,9.0,73.0,51.0,0.0,37.0,55.0,323.0,193.0,35.0,b'true'
7.0,1.0,1.0,1.0,30.0,122.62,0.18,5.63,21.8,689.76,0.04,38.32,0.0,0.0,0.0,0.0,9.0,8.0,20.0,10.0,1.0,b'true'
19.0,3.0,1.0,1.0,85.0,439.44,0.1,9.64,45.57,4237.49,0.15,235.42,2.0,22.0,12.0,0.0,15.0,21.0,58.0,27.0,5.0,b'true'
18.0,3.0,1.0,3.0,60.0,297.25,0.11,9.47,31.39,2815.15,0.1,156.4,3.0,34.0,14.0,0.0,14.0,17.0,37.0,23.0,5.0,b'true'
22.0,3.0,1.0,3.0,81.0,439.53,0.09,11.08,39.66,4871.43,0.15,270.63,3.0,11.0,10.0,0.0,19.0,24.0,53.0,28.0,5.0,b'true'
20.0,3.0,1.0,3.0,64.0,330.88,0.1,10.5,31.51,3474.19,0.11,193.01,2.0,19.0,8.0,0.0,18.0,18.0,43.0,21.0,5.0,b'true'
8.0,1.0,1.0,1.0,24.0,103.73,0.2,5.0,20.75,518.63,0.03,28.81,0.0,7.0,7.0,0.0,10.0,10.0,14.0,10.0,1.0,b'true'
44.0,8.0,4.0,7.0,159.0,971.26,0.08,13.06,74.36,12685.78,0.32,704.77,2.0,31.0,10.0,0.0,20.0,49.0,95.0,64.0,15.0,b'true'
91.0,18.0,7.0,16.0,591.0,4176.06,0.05,21.41,195.05,89412.4,1.39,4967.36,4.0,18.0,4.0,0.0,22.0,112.0,373.0,218.0,35.0,b'true'
47.0,3.0,1.0,3.0,256.0,1563.78,0.04,28.0,55.85,43785.9,0.52,2432.55,2.0,13.0,2.0,0.0,23.0,46.0,144.0,112.0,5.0,b'true'
24.0,4.0,3.0,3.0,107.0,587.63,0.05,19.13,30.72,11241.58,0.2,624.53,1.0,7.0,4.0,0.0,22.0,23.0,67.0,40.0,7.0,b'true'
82.0,11.0,3.0,10.0,475.0,3155.83,0.02,44.71,70.59,141084.24,1.05,7838.01,9.0,59.0,35.0,0.0,32.0,68.0,285.0,190.0,21.0,b'true'
10.0,2.0,1.0,1.0,32.0,150.41,0.15,6.5,23.14,977.69,0.05,54.32,1.0,12.0,4.0,0.0,13.0,13.0,19.0,13.0,3.0,b'true'
28.0,6.0,5.0,5.0,104.0,564.33,0.06,16.09,35.08,9078.38,0.19,504.35,2.0,7.0,0.0,0.0,20.0,23.0,67.0,37.0,11.0,b'true'
